url,filename,source_page,degree,program,doctype,version,start_date,end_date,status,local_pdf_path,local_md_path,html_context
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_ITE15.0.pdf,Moduluebersicht_B_ITE15.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Moduluebersicht,15.0,2015-10-01,2020-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\Moduluebersicht_B_ITE15.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\Moduluebersicht_B_ITE15.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_ITE15.0.pdf,SPO_B_ITE15.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studien- und Pruefungsordnung,15.0,2015-10-01,2020-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\SPO_B_ITE15.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\SPO_B_ITE15.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_ITE15.0.pdf,Curriculum_B_ITE15.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studienverlaufsplan,15.0,2015-10-01,2020-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\Curriculum_B_ITE15.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\15.0_archiviert\Curriculum_B_ITE15.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_ITE20.0.pdf,Modulhandbuch_B_ITE20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Modulhandbuch,20.0,2020-10-01,2024-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Modulhandbuch_B_ITE20.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Modulhandbuch_B_ITE20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_ITE20.0.pdf,Moduluebersicht_B_ITE20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Moduluebersicht,20.0,2020-10-01,2024-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Moduluebersicht_B_ITE20.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Moduluebersicht_B_ITE20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_ITE20.0.pdf,SPO_B_ITE20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studien- und Pruefungsordnung,20.0,2020-10-01,2024-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\SPO_B_ITE20.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\SPO_B_ITE20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_ITE20.0.pdf,Curriculum_B_ITE20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studienverlaufsplan,20.0,2020-10-01,2024-04-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Curriculum_B_ITE20.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\20.0_archiviert\Curriculum_B_ITE20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_ITE24.0.pdf,Modulhandbuch_B_ITE24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Modulhandbuch,24.0,1024-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\Modulhandbuch_B_ITE24.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\Modulhandbuch_B_ITE24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_ITE24.0.pdf,Moduluebersicht_B_ITE24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Moduluebersicht,24.0,1024-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\Moduluebersicht_B_ITE24.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\Moduluebersicht_B_ITE24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_ITE24.0.pdf,SPO_B_ITE24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studien- und Pruefungsordnung,24.0,1024-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\SPO_B_ITE24.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\24.0_archiviert\SPO_B_ITE24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_ITE25.0.pdf,Modulhandbuch_B_ITE25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Modulhandbuch,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Modulhandbuch_B_ITE25.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Modulhandbuch_B_ITE25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_ITE25.0.pdf,Moduluebersicht_B_ITE25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Moduluebersicht,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Moduluebersicht_B_ITE25.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Moduluebersicht_B_ITE25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_ITE25.0.pdf,SPO_B_ITE25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studien- und Pruefungsordnung,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\SPO_B_ITE25.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\SPO_B_ITE25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_ITE25.0.pdf,Curriculum_B_ITE25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Ingenieurwesen,Studienverlaufsplan,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Curriculum_B_ITE25.0.pdf,data\documents\md-docs\Bachelor\IT-Ingenieurwesen\25.0_aktuell\Curriculum_B_ITE25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_IMCA16.0.pdf,Modulhandbuch_B_IMCA16.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Modulhandbuch,16.0,2016-10-01,2019-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Modulhandbuch_B_IMCA16.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Modulhandbuch_B_IMCA16.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_IMCA16.0.pdf,Moduluebersicht_B_IMCA16.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Moduluebersicht,16.0,2016-10-01,2019-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Moduluebersicht_B_IMCA16.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Moduluebersicht_B_IMCA16.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_IMCA16.0.pdf,SPO_B_IMCA16.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studien- und Pruefungsordnung,16.0,2016-10-01,2019-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\SPO_B_IMCA16.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\SPO_B_IMCA16.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_IMCA16.0.pdf,Curriculum_B_IMCA16.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studienverlaufsplan,16.0,2016-10-01,2019-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Curriculum_B_IMCA16.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\16.0_archiviert\Curriculum_B_IMCA16.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_IMCA19.0.pdf,Modulhandbuch_B_IMCA19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Modulhandbuch,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Modulhandbuch_B_IMCA19.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Modulhandbuch_B_IMCA19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_IMCA19.0.pdf,Moduluebersicht_B_IMCA19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Moduluebersicht,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Moduluebersicht_B_IMCA19.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Moduluebersicht_B_IMCA19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_IMCA19.0.pdf,Curriculum_B_IMCA19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studienverlaufsplan,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Curriculum_B_IMCA19.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\19.0_archiviert\Curriculum_B_IMCA19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_IMCA23.0.pdf,Modulhandbuch_B_IMCA23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Modulhandbuch,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Modulhandbuch_B_IMCA23.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Modulhandbuch_B_IMCA23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_IMCA23.0.pdf,Moduluebersicht_B_IMCA23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Moduluebersicht,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Moduluebersicht_B_IMCA23.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Moduluebersicht_B_IMCA23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_IMCA23.0.pdf,Curriculum_B_IMCA23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studienverlaufsplan,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Curriculum_B_IMCA23.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\23.0_archiviert\Curriculum_B_IMCA23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_ITMC25.0.pdf,Modulhandbuch_B_ITMC25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Modulhandbuch,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Modulhandbuch_B_ITMC25.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Modulhandbuch_B_ITMC25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_ITMC25.0.pdf,Moduluebersicht_B_ITMC25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Moduluebersicht,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Moduluebersicht_B_ITMC25.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Moduluebersicht_B_ITMC25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_ITMC25.0.pdf,SPO_B_ITMC25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studien- und Pruefungsordnung,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\SPO_B_ITMC25.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\SPO_B_ITMC25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_ITMC25.0.pdf,Curriculum_B_ITMC25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,IT-Management und Consulting,Studienverlaufsplan,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Curriculum_B_ITMC25.0.pdf,data\documents\md-docs\Bachelor\IT-Management und Consulting\25.0_aktuell\Curriculum_B_ITMC25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf1.0.pdf,Modulhandbuch_B_Inf1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,,,,,data\documents\original-docs\Bachelor\Informatik\unknown_archiviert\Modulhandbuch_B_Inf1.0.pdf,data\documents\md-docs\Bachelor\Informatik\unknown_archiviert\Modulhandbuch_B_Inf1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/PO_B_Inf1.0.pdf,PO_B_Inf1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Pruefungsverfahrensordnung,,,,,data\documents\original-docs\Bachelor\Informatik\unknown_archiviert\PO_B_Inf1.0.pdf,data\documents\md-docs\Bachelor\Informatik\unknown_archiviert\PO_B_Inf1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SO_B_Inf1.0.pdf,SO_B_Inf1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studien- und Pruefungsordnung,,,,,data\documents\original-docs\Bachelor\Informatik\unknown_archiviert\SO_B_Inf1.0.pdf,data\documents\md-docs\Bachelor\Informatik\unknown_archiviert\SO_B_Inf1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf2.0.pdf,Curriculum_B_Inf2.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,,,,,data\documents\original-docs\Bachelor\Informatik\unknown_archiviert\Curriculum_B_Inf2.0.pdf,data\documents\md-docs\Bachelor\Informatik\unknown_archiviert\Curriculum_B_Inf2.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf1.0.pdf,Curriculum_B_Inf1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,,,,,data\documents\original-docs\Bachelor\Informatik\unknown_archiviert\Curriculum_B_Inf1.0.pdf,data\documents\md-docs\Bachelor\Informatik\unknown_archiviert\Curriculum_B_Inf1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf11.0.pdf,Modulhandbuch_B_Inf11.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,11.0,2011-10-01,2014-04-01,,data\documents\original-docs\Bachelor\Informatik\11.0_archiviert\Modulhandbuch_B_Inf11.0.pdf,data\documents\md-docs\Bachelor\Informatik\11.0_archiviert\Modulhandbuch_B_Inf11.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/PO_B_Inf11.0.pdf,PO_B_Inf11.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Pruefungsverfahrensordnung,11.0,2011-10-01,2014-04-01,aktuell,data\documents\original-docs\Bachelor\Informatik\11.0_aktuell\PO_B_Inf11.0.pdf,data\documents\md-docs\Bachelor\Informatik\11.0_aktuell\PO_B_Inf11.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SO_B_Inf11.0.pdf,SO_B_Inf11.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studien- und Pruefungsordnung,11.0,2011-10-01,2014-04-01,,data\documents\original-docs\Bachelor\Informatik\11.0_archiviert\SO_B_Inf11.0.pdf,data\documents\md-docs\Bachelor\Informatik\11.0_archiviert\SO_B_Inf11.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf11.0.pdf,Curriculum_B_Inf11.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,11.0,2011-10-01,2014-04-01,,data\documents\original-docs\Bachelor\Informatik\11.0_archiviert\Curriculum_B_Inf11.0.pdf,data\documents\md-docs\Bachelor\Informatik\11.0_archiviert\Curriculum_B_Inf11.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf14.0.pdf,Modulhandbuch_B_Inf14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,14.0,2014-10-01,2020-04-01,,data\documents\original-docs\Bachelor\Informatik\14.0_archiviert\Modulhandbuch_B_Inf14.0.pdf,data\documents\md-docs\Bachelor\Informatik\14.0_archiviert\Modulhandbuch_B_Inf14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_Inf14.0.pdf,Moduluebersicht_B_Inf14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Moduluebersicht,14.0,2014-10-01,2020-04-01,,data\documents\original-docs\Bachelor\Informatik\14.0_archiviert\Moduluebersicht_B_Inf14.0.pdf,data\documents\md-docs\Bachelor\Informatik\14.0_archiviert\Moduluebersicht_B_Inf14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_Inf14.0.pdf,SPO_B_Inf14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studien- und Pruefungsordnung,14.0,2014-10-01,2020-04-01,,data\documents\original-docs\Bachelor\Informatik\14.0_archiviert\SPO_B_Inf14.0.pdf,data\documents\md-docs\Bachelor\Informatik\14.0_archiviert\SPO_B_Inf14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf14.0.pdf,Curriculum_B_Inf14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,14.0,2014-10-01,2020-04-01,,data\documents\original-docs\Bachelor\Informatik\14.0_archiviert\Curriculum_B_Inf14.0.pdf,data\documents\md-docs\Bachelor\Informatik\14.0_archiviert\Curriculum_B_Inf14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_Inf20.0.pdf,Moduluebersicht_B_Inf20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Moduluebersicht,20.0,2020-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Informatik\20.0_archiviert\Moduluebersicht_B_Inf20.0.pdf,data\documents\md-docs\Bachelor\Informatik\20.0_archiviert\Moduluebersicht_B_Inf20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_Inf20.0.pdf,SPO_B_Inf20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studien- und Pruefungsordnung,20.0,2020-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Informatik\20.0_archiviert\SPO_B_Inf20.0.pdf,data\documents\md-docs\Bachelor\Informatik\20.0_archiviert\SPO_B_Inf20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf20.0.pdf,Curriculum_B_Inf20.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,20.0,2020-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Informatik\20.0_archiviert\Curriculum_B_Inf20.0.pdf,data\documents\md-docs\Bachelor\Informatik\20.0_archiviert\Curriculum_B_Inf20.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf20.1.pdf,Modulhandbuch_B_Inf20.1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,20.1,2020-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Informatik\20.1_archiviert\Modulhandbuch_B_Inf20.1.pdf,data\documents\md-docs\Bachelor\Informatik\20.1_archiviert\Modulhandbuch_B_Inf20.1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf23.0.pdf,Modulhandbuch_B_Inf23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\Informatik\23.0_archiviert\Modulhandbuch_B_Inf23.0.pdf,data\documents\md-docs\Bachelor\Informatik\23.0_archiviert\Modulhandbuch_B_Inf23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_Inf23.0.pdf,Moduluebersicht_B_Inf23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Moduluebersicht,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\Informatik\23.0_archiviert\Moduluebersicht_B_Inf23.0.pdf,data\documents\md-docs\Bachelor\Informatik\23.0_archiviert\Moduluebersicht_B_Inf23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_Inf23.0.pdf,Curriculum_B_Inf23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Studienverlaufsplan,23.0,2023-10-01,2024-10-01,,data\documents\original-docs\Bachelor\Informatik\23.0_archiviert\Curriculum_B_Inf23.0.pdf,data\documents\md-docs\Bachelor\Informatik\23.0_archiviert\Curriculum_B_Inf23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_Inf25.0.pdf,Modulhandbuch_B_Inf25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Informatik,Modulhandbuch,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\Informatik\25.0_aktuell\Modulhandbuch_B_Inf25.0.pdf,data\documents\md-docs\Bachelor\Informatik\25.0_aktuell\Modulhandbuch_B_Inf25.0.md,
